date,OWA-Guardian,OWA-Sentinel,OWA-Pragmatist,OWA-Analyst,OWA-Strategist,OWA-Adventurer,OWA-Innovator,OWA-Visionary,1/N,MinVar,MaxSharpe,MLP,ANFIS
2019-10-07,1.0961627563902137,1.114873111880358,1.0888894785944014,1.0992781573324502,1.1099834803662612,1.127108387677638,1.126235386934685,1.1178996817024816,1.1301013493119727,1.1301013493119727,1.1840029288983533,1.098862585993353,1.1272534315128566
2019-10-08,1.096865256298347,1.1154162373424024,1.0894175226571836,1.0994584621301269,1.1101239271891252,1.1272055981370992,1.1263018478371805,1.1179377407406879,1.1306393047656074,1.1306393047656074,1.1840029288983533,1.0994230984996773,1.1278132418706928
2019-10-09,1.0994654504075323,1.118289277348552,1.0924471806027012,1.1027265679459914,1.1141069889222082,1.1324910413619553,1.1322864976813327,1.12445671111627,1.1306676749531497,1.1306676749531497,1.193245805608541,1.0979434211233658,1.128299944198454
2019-10-10,1.1002675898178476,1.1200878934584333,1.094747798663245,1.1055497628516033,1.1174400777639018,1.1362595601831862,1.1362921772349124,1.1285483524508,1.1307307849998245,1.1307307849998245,1.1977328417382984,1.1000902680603106,1.128631300841611
2019-10-11,1.095407370162014,1.1153010566218715,1.0902615996888392,1.1020132987573297,1.1140208229215862,1.1325719368184775,1.1327955544124018,1.1253867915700837,1.1258158727728933,1.1258158727728933,1.1912559164520837,1.0970656681054423,1.1195054760589822
2019-10-14,1.095407370162014,1.1153010566218715,1.0902615996888392,1.1020132987573297,1.1140208229215862,1.1325719368184775,1.1327955544124018,1.1253867915700837,1.1258158727728933,1.1258158727728933,1.1912559164520837,1.0970656681054423,1.1195054760589822
2019-10-15,1.0927895396411582,1.1137453584569161,1.0895288848577203,1.1013534719939488,1.1139287015718775,1.133025314948974,1.1334214632088662,1.1260242114466645,1.1244169189751456,1.1244169189751456,1.1878606157206826,1.0963032837324738,1.1204581181185775
2019-10-16,1.0927895396411582,1.1137453584569161,1.0895288848577203,1.1013534719939488,1.1139287015718775,1.133025314948974,1.1334214632088662,1.1260242114466645,1.1244169189751456,1.1244169189751456,1.1878606157206826,1.0963032837324738,1.1204581181185775
2019-10-17,1.1070965447996148,1.127962482210003,1.1025967049137015,1.1140005394043961,1.1258767240080272,1.1442707912370425,1.1440148123451053,1.135838722029099,1.1325919454551023,1.1325919454551023,1.2081648741288213,1.1015955730080749,1.1290898692921287
2019-10-18,1.1026713798690697,1.123689538353988,1.098703670859002,1.1106653663542,1.1228382226509814,1.1410033612366652,1.1411902196538954,1.1334971390997255,1.1279694761304,1.1279694761304,1.2012919369515833,1.0998010744655373,1.1255488190033345
2019-10-21,1.1090001711478212,1.1293959491841699,1.104474589038623,1.115630136071781,1.1279729840898827,1.1470816373667545,1.1472170557489503,1.1395514671398683,1.136210915855561,1.136210915855561,1.2060587484375773,1.1080762109118856,1.1324801769058954
